"","Timestamp","Open","High","Low","Last","Volume"
"1","2020-01-02 15:00:00",956,959,953.75,958.75,15716
"2","2020-01-02 16:00:00",958.5,961,957,960.75,13785
"3","2020-01-02 17:00:00",960.75,960.75,955.5,958,16817
"4","2020-01-02 18:00:00",958,960.5,958,959.75,8919
"5","2020-01-02 19:00:00",959.75,960.25,955.25,957.25,12424
"6","2020-01-02 20:00:00",957.5,959.25,954.75,955.5,13673
"7","2020-01-03 02:00:00",956,957,955,956.75,2158
"8","2020-01-03 03:00:00",957,957,954,954,1324
"9","2020-01-03 04:00:00",954,954.5,953.25,953.75,436
"10","2020-01-03 05:00:00",954,954,953.25,953.75,251
"11","2020-01-03 06:00:00",953.75,954.25,953.25,953.75,692
"12","2020-01-03 07:00:00",953.75,954,952.5,952.5,1173
"13","2020-01-03 08:00:00",952.5,952.75,950.25,950.5,1245
"14","2020-01-03 09:00:00",950.75,952,950.75,951,834
"15","2020-01-03 10:00:00",951,952,950.25,950.25,668
"16","2020-01-03 11:00:00",950.5,951.25,950.25,950.25,493
"17","2020-01-03 12:00:00",950.25,950.75,949.75,950,780
"18","2020-01-03 13:00:00",950.25,950.25,948.25,949,2148
"19","2020-01-03 14:00:00",948.75,950.75,948.75,949.75,2606
"20","2020-01-03 15:00:00",950,951.25,945.25,945.5,13657
"21","2020-01-03 16:00:00",945.5,945.5,937.5,940.5,30471
"22","2020-01-03 17:00:00",940.5,941.5,938.5,940.75,12578
"23","2020-01-03 18:00:00",941,942.25,940.25,940.5,8731
"24","2020-01-03 19:00:00",940.5,941.25,939.25,940.5,7446
"25","2020-01-03 20:00:00",940.5,942.75,940.25,941.25,10452
"26","2020-01-06 02:00:00",940,942.5,939.5,941.5,3838
"27","2020-01-06 03:00:00",941.5,942.5,940,940.25,1165
"28","2020-01-06 04:00:00",940.25,941.25,940.25,940.75,386
"29","2020-01-06 05:00:00",940.75,941,940.5,940.75,120
"30","2020-01-06 06:00:00",940.75,942,940.5,941,578
"31","2020-01-06 07:00:00",941,941.5,940,940.5,1638
"32","2020-01-06 08:00:00",940.5,941.5,940.5,941.25,193
"33","2020-01-06 09:00:00",941.25,941.75,940.25,940.5,1412
"34","2020-01-06 10:00:00",940.5,941,939.25,939.25,901
"35","2020-01-06 11:00:00",939.5,940.25,939.25,939.75,868
"36","2020-01-06 12:00:00",939.5,939.5,938.25,939,852
"37","2020-01-06 13:00:00",939,940.25,939,939.5,883
"38","2020-01-06 14:00:00",939.5,940.5,938.5,940.25,1476
"39","2020-01-06 15:00:00",941.25,945,938.75,942.75,15178
"40","2020-01-06 16:00:00",942.75,945.5,941.75,943.25,13639
"41","2020-01-06 17:00:00",943.25,948,943.25,946,14674
"42","2020-01-06 18:00:00",946.25,947.25,945,946,7730
"43","2020-01-06 19:00:00",945.75,946.5,945,945,7747
"44","2020-01-06 20:00:00",945.25,945.5,943.75,944.25,7600
"45","2020-01-07 02:00:00",944.75,946.25,944.5,945.25,1415
"46","2020-01-07 03:00:00",945.5,945.75,944.25,945,737
"47","2020-01-07 04:00:00",945,945.5,945,945.5,353
"48","2020-01-07 05:00:00",945.5,946,945.5,946,120
"49","2020-01-07 06:00:00",945.75,946.25,945.5,946.25,107
"50","2020-01-07 07:00:00",946,947.5,946,947,754
"51","2020-01-07 08:00:00",947,947.25,946.5,946.75,241
"52","2020-01-07 09:00:00",946.5,947,945,945.25,595
"53","2020-01-07 10:00:00",945.25,945.75,944.25,944.5,804
"54","2020-01-07 11:00:00",944.5,945.25,943.25,943.25,639
"55","2020-01-07 12:00:00",943.25,943.5,942.25,942.75,1494
"56","2020-01-07 13:00:00",942.5,943,940.25,941,1828
"57","2020-01-07 14:00:00",940.75,944.5,940.75,943.5,2568
"58","2020-01-07 15:00:00",943.25,943.5,939.75,940.5,9738
"59","2020-01-07 16:00:00",940.5,941.5,939.25,940.75,10233
"60","2020-01-07 17:00:00",940.75,941,937.75,939.5,6934
"61","2020-01-07 18:00:00",939.5,942.75,938.75,942.5,7518
"62","2020-01-07 19:00:00",942.75,944.5,942,943.25,7066
"63","2020-01-07 20:00:00",943.5,944.5,942.75,944,12908
"64","2020-01-08 02:00:00",942.5,942.75,938,939.5,10034
"65","2020-01-08 03:00:00",939.75,940.25,939,940,2875
"66","2020-01-08 04:00:00",940,941.5,940,940.75,789
"67","2020-01-08 05:00:00",940.75,941.5,940.5,941,300
"68","2020-01-08 06:00:00",941,942.25,940.75,942.25,555
"69","2020-01-08 07:00:00",942,943.25,941.75,942,1235
"70","2020-01-08 08:00:00",942,943,942,943,295
"71","2020-01-08 09:00:00",943,943.75,942.75,943.5,412
"72","2020-01-08 10:00:00",943.75,944,943,943.5,649
"73","2020-01-08 11:00:00",943.25,944,943,944,968
"74","2020-01-08 12:00:00",944,944.5,943,944.25,995
"75","2020-01-08 13:00:00",944.25,945.75,943.5,943.5,1361
"76","2020-01-08 14:00:00",943.75,946.25,943.5,944,1660
"77","2020-01-08 15:00:00",943.5,947.5,941.25,947.25,14303
"78","2020-01-08 16:00:00",947.5,948.25,945,945.5,15634
"79","2020-01-08 17:00:00",945.5,949.25,945,948.5,8967
"80","2020-01-08 18:00:00",948.5,950.5,947.25,950.25,9251
"81","2020-01-08 19:00:00",950.25,950.5,946.75,948,11849
"82","2020-01-08 20:00:00",947.75,949,945.75,946.75,8141
"83","2020-01-09 02:00:00",946.75,947.75,946.25,947.75,1665
"84","2020-01-09 03:00:00",947.75,949,947.5,948.75,748
"85","2020-01-09 04:00:00",948.75,949,947.75,949,388
"86","2020-01-09 05:00:00",949,949,948.5,949,128
"87","2020-01-09 06:00:00",949,949.5,948.25,949.25,344
"88","2020-01-09 07:00:00",949,949.5,948.25,948.75,544
"89","2020-01-09 08:00:00",948.75,950.75,947.5,950.25,1620
"90","2020-01-09 09:00:00",950,950.5,948.75,949.75,420
"91","2020-01-09 10:00:00",949.75,954.5,949.25,953.75,2769
"92","2020-01-09 11:00:00",953.5,954.25,952,952.5,1480
"93","2020-01-09 12:00:00",952.5,952.75,951.5,951.75,852
"94","2020-01-09 13:00:00",951.75,952.25,951,952,2797
"95","2020-01-09 14:00:00",952,952.25,950.5,950.75,1665
"96","2020-01-09 15:00:00",950,950,943.25,943.75,17416
"97","2020-01-09 16:00:00",943.75,945.75,942,942.75,14797
"98","2020-01-09 17:00:00",942.75,944,942.25,942.75,7297
"99","2020-01-09 18:00:00",942.5,942.5,940.75,941.5,8415
"100","2020-01-09 19:00:00",941.25,942.5,939.25,940,15447
"101","2020-01-09 20:00:00",940.25,944,940.25,942.5,11419
"102","2020-01-10 02:00:00",942.75,945.75,942.25,944,2732
"103","2020-01-10 03:00:00",943.75,944,943.25,943.75,745
"104","2020-01-10 04:00:00",943.75,945,943.5,944.75,249
"105","2020-01-10 05:00:00",944.75,945.75,944.75,945.5,288
"106","2020-01-10 06:00:00",945.5,946,945,945.25,583
"107","2020-01-10 07:00:00",945.25,946,944.5,944.5,2171
"108","2020-01-10 08:00:00",944.5,945.25,944.25,944.75,293
"109","2020-01-10 09:00:00",944.75,945,943.5,944,275
"110","2020-01-10 10:00:00",944,945,943.75,944.75,644
"111","2020-01-10 11:00:00",944.75,945.25,943.5,943.75,544
"112","2020-01-10 12:00:00",944,944.25,943,944,657
"113","2020-01-10 13:00:00",943.75,945,943.75,944.75,1149
"114","2020-01-10 14:00:00",944.75,946,942.75,943,2088
"115","2020-01-10 15:00:00",943.25,943.75,940.5,943,14214
"116","2020-01-10 16:00:00",943,945.75,942,944.5,9619
"117","2020-01-10 17:00:00",944.75,945.25,941,941.25,8072
"118","2020-01-10 18:00:00",941.25,945.75,935.5,945,36233
"119","2020-01-10 19:00:00",945,946.25,944,944.25,9457
"120","2020-01-10 20:00:00",944.25,947,943.75,945.75,8330
"121","2020-01-13 02:00:00",948,949.5,946.5,947.75,2835
"122","2020-01-13 03:00:00",947.5,948,947.25,947.5,250
"123","2020-01-13 04:00:00",947.5,947.75,945,947,1841
"124","2020-01-13 05:00:00",946.75,947,945.75,946.75,362
"125","2020-01-13 06:00:00",946.75,947.25,946.25,946.5,310
"126","2020-01-13 07:00:00",946.25,946.5,945.5,945.75,443
"127","2020-01-13 08:00:00",945.5,946.25,945,945.75,454
"128","2020-01-13 09:00:00",945.5,945.75,943.75,944.25,631
"129","2020-01-13 10:00:00",944,945,942,942.25,1150
"130","2020-01-13 11:00:00",942,943.5,941.75,942.5,1091
"131","2020-01-13 12:00:00",942.25,942.25,940.5,942,1252
"132","2020-01-13 13:00:00",941.75,941.75,939,939.75,1449
"133","2020-01-13 14:00:00",939.75,941.5,939.5,939.5,1542
"134","2020-01-13 15:00:00",940.25,942.25,938,941.25,11618
"135","2020-01-13 16:00:00",941.25,942.75,939.5,940.25,7789
"136","2020-01-13 17:00:00",940.25,941,939,940.25,8431
"137","2020-01-13 18:00:00",940.25,943.25,940.25,941.25,5418
"138","2020-01-13 19:00:00",941.25,942.5,940.5,941.75,5614
"139","2020-01-13 20:00:00",941.75,943,941,941.25,10579
"140","2020-01-14 02:00:00",941.5,942,940.25,941.25,2184
"141","2020-01-14 03:00:00",941.25,941.75,940.75,941.5,354
"142","2020-01-14 04:00:00",941.5,942.25,941,941,1598
"143","2020-01-14 05:00:00",941,941.25,940,940.25,658
"144","2020-01-14 06:00:00",940.25,940.75,939.75,939.75,346
"145","2020-01-14 07:00:00",939.75,940,939.25,940,441
"146","2020-01-14 08:00:00",940,940,939,939.25,377
"147","2020-01-14 09:00:00",939.5,940,939.25,939.5,617
"148","2020-01-14 10:00:00",939.75,940,939.25,939.75,885
"149","2020-01-14 11:00:00",939.75,940.5,939.5,940.25,514
"150","2020-01-14 12:00:00",940.25,942.5,939.75,941.75,870
"151","2020-01-14 13:00:00",941.75,945.75,941.5,945,3297
"152","2020-01-14 14:00:00",944.75,945.5,943.25,944,1790
"153","2020-01-14 15:00:00",944.75,948.5,944.25,946.25,13064
"154","2020-01-14 16:00:00",946.25,948.5,943.75,944.75,9511
"155","2020-01-14 17:00:00",944.75,945.25,941,941.75,8203
"156","2020-01-14 18:00:00",941.5,943,940.25,940.25,8730
"157","2020-01-14 19:00:00",940.25,942.25,938.5,941.25,17527
"158","2020-01-14 20:00:00",941.5,943,940,941.5,5501
"159","2020-01-15 02:00:00",942,943.25,940.5,942.75,1918
"160","2020-01-15 03:00:00",942.75,942.75,941.25,942.25,452
"161","2020-01-15 04:00:00",942,942.25,941.25,941.5,309
"162","2020-01-15 05:00:00",941.25,941.5,940.75,940.75,241
"163","2020-01-15 06:00:00",954,954.5,953.25,953.25,19
"164","2020-01-15 07:00:00",953,954,952.25,952.25,172
"165","2020-01-15 08:00:00",952.25,954.5,952,954,2941
"166","2020-01-15 09:00:00",954,954.25,953.25,953.5,1123
"167","2020-01-15 10:00:00",953.75,954.5,953,953.5,86
"168","2020-01-15 11:00:00",953.5,954,952.75,954,211
"169","2020-01-15 12:00:00",953.75,955.25,953.75,955,285
"170","2020-01-15 13:00:00",955,955.5,954,954.75,470
"171","2020-01-15 14:00:00",954.75,954.75,952.5,952.75,413
"172","2020-01-15 15:00:00",952.75,956.25,952.25,952.5,2797
"173","2020-01-15 16:00:00",952.5,956.25,949.75,953.75,6258
"174","2020-01-15 17:00:00",954,955,950.5,953.5,6338
"175","2020-01-15 18:00:00",953.25,954,946.5,947,3032
"176","2020-01-15 19:00:00",947,951,941.75,942,5781
"177","2020-01-15 20:00:00",941.75,943.25,941.5,942.5,7393
"178","2020-01-16 02:00:00",943,943.25,940.25,941,882
"179","2020-01-16 03:00:00",941.25,941.5,938.5,939.5,526
"180","2020-01-16 04:00:00",939.5,940,939.25,939.5,135
"181","2020-01-16 05:00:00",939.5,939.75,939.25,939.75,51
"182","2020-01-16 06:00:00",939.5,939.5,939.5,939.5,42
"183","2020-01-16 07:00:00",939.25,940.25,939.25,940.25,136
"184","2020-01-16 08:00:00",940.25,940.5,939.75,939.75,225
"185","2020-01-16 09:00:00",939.5,940,938.75,940,944
"186","2020-01-16 10:00:00",939.75,940,938.75,939.25,155
"187","2020-01-16 11:00:00",939.25,939.25,937.75,938,253
"188","2020-01-16 12:00:00",938,938.5,938,938.5,166
"189","2020-01-16 13:00:00",938.75,939.75,937.75,938.5,523
"190","2020-01-16 14:00:00",938.5,939,937.25,938,513
"191","2020-01-16 15:00:00",939,939,936.25,937.25,6573
"192","2020-01-16 16:00:00",937.25,938,935,936.75,2766
"193","2020-01-16 17:00:00",936.5,940,935.75,939.5,3293
"194","2020-01-16 18:00:00",939.5,941,937.5,937.5,2289
"195","2020-01-16 19:00:00",937.5,937.75,936.25,936.5,1517
"196","2020-01-16 20:00:00",936.75,937.75,936,937.5,3254
"197","2020-01-17 02:00:00",938,938,936.75,937.5,376
"198","2020-01-17 03:00:00",937.5,937.75,936.5,937,291
"199","2020-01-17 04:00:00",937,937,936,936.25,110
"200","2020-01-17 05:00:00",936.25,936.25,935.75,935.75,40
"201","2020-01-17 06:00:00",935.75,937,935.75,936.5,125
"202","2020-01-17 07:00:00",936.5,937.5,936.5,937.5,76
"203","2020-01-17 08:00:00",937.5,937.75,937.25,937.75,43
"204","2020-01-17 09:00:00",937.5,938,936.75,936.75,295
"205","2020-01-17 10:00:00",936.75,936.75,936,936.25,104
"206","2020-01-17 11:00:00",936.25,936.75,936,936.25,65
"207","2020-01-17 12:00:00",936.25,937.5,935.75,937.5,133
"208","2020-01-17 13:00:00",937.5,938.5,935.75,935.75,281
"209","2020-01-17 14:00:00",936,936.5,935,936.5,440
"210","2020-01-17 15:00:00",936.25,936.5,933,934.5,4273
"211","2020-01-17 16:00:00",934.5,937.25,934,936.75,3186
"212","2020-01-17 17:00:00",936.75,939.75,936.5,937.25,5480
"213","2020-01-17 18:00:00",937,939,936.5,938.75,1925
"214","2020-01-17 19:00:00",939,945,938.75,944,5413
"215","2020-01-17 20:00:00",944.25,946.5,941.5,942,3557
"216","2020-01-21 02:00:00",943,944.5,941,942.5,1068
"217","2020-01-21 03:00:00",942.5,942.5,938.75,939.25,339
"218","2020-01-21 04:00:00",939,939.5,938.25,939.25,82
"219","2020-01-21 05:00:00",939.75,939.75,939.25,939.5,6
"220","2020-01-21 06:00:00",939.25,939.25,937.25,938.25,134
"221","2020-01-21 07:00:00",938.5,938.75,937,937.75,124
"222","2020-01-21 08:00:00",937.5,939,937.5,939,78
"223","2020-01-21 09:00:00",939.25,939.25,938,939,85
"224","2020-01-21 10:00:00",938,939.5,938,939.5,298
"225","2020-01-21 11:00:00",939.5,939.5,938.75,939.5,188
"226","2020-01-21 12:00:00",939.25,940.5,939.25,939.75,142
"227","2020-01-21 13:00:00",940,940,936.5,937.25,569
"228","2020-01-21 14:00:00",936.75,938,935.5,935.75,355
"229","2020-01-21 15:00:00",935.75,936.75,930.5,933.25,7959
"230","2020-01-21 16:00:00",933,933.75,929,930.25,9329
"231","2020-01-21 17:00:00",930.25,932.25,929.75,930.5,3028
"232","2020-01-21 18:00:00",930.25,932,930,930.75,4179
